,correct word,misspelled word,total edit distance,number of words with error,close change,changes
476,که سال‌هاست,که صال‌هاصط,3.0,,True,0.0
477,که سال‌هاست,که صال‌حاست,2.0,,True,0.0
478,که سال‌هاست,کح سال‌هاثط,3.0,,True,0.0
479,که سال‌هاست,که سال‌حاصت,2.0,,True,0.0
480,که سال‌هاست,که سال‌حاثط,3.0,,True,0.0
481,که سال‌هاست,که سال‌هاثت,1.0,,True,0.0
482,که سال‌هاست,که ثال‌هاصط,3.0,,True,0.0
483,که سال‌هاست,کح ثال‌حاثت,4.0,,True,0.0
484,که سال‌هاست,کح ثال‌هاثت,3.0,,True,0.0
485,که سال‌هاست,کح سال‌حاسط,3.0,,True,0.0
486,که سال‌هاست,کح سال‌حاثت,3.0,,True,0.0
487,که سال‌هاست,که ثال‌حاصط,4.0,,True,0.0
488,که سال‌هاست,کح ثال‌حاسط,4.0,,True,0.0
489,که سال‌هاست,که ثال‌حاست,2.0,,True,0.0
490,که سال‌هاست,که صال‌حاصط,4.0,,True,0.0
491,که سال‌هاست,کح صال‌هاسط,3.0,,True,0.0
492,که سال‌هاست,که صال‌هاست,1.0,,True,0.0
493,که سال‌هاست,کح سال‌هاصت,2.0,,True,0.0
494,که سال‌هاست,که صال‌هاثت,2.0,,True,0.0
495,با هزار,با حزار,1.0,,True,0.0
496,با هزار,با حضار,2.0,,True,0.0
497,با هزار,با هضار,1.0,,True,0.0
498,با هزار,با حظار,2.0,,True,0.0
499,با هزار,با حزار,1.0,,True,0.0
500,با هزار,با هظار,1.0,,True,0.0
501,با هزار,با حذار,2.0,,True,0.0
502,با هزار,با هذار,1.0,,True,0.0
503,گرفته تا,گرفته طا,1.0,,True,0.0
504,گرفته تا,گرفطه تا,1.0,,True,0.0
505,گرفته تا,گرفته طا,1.0,,True,0.0
506,گرفته تا,گرفطه طا,2.0,,True,0.0
507,گرفته تا,گرفطه تا,1.0,,True,0.0
508,گرفته تا,گرفطح تا,2.0,,True,0.0
509,گرفته تا,گرفته طا,1.0,,True,0.0
510,گرفته تا,گرفتح طا,2.0,,True,0.0
511,گرفته تا,گرفطه طا,2.0,,True,0.0
512,گرفته تا,گرفطح طا,3.0,,True,0.0
513,گرفته تا,گرفتح تا,1.0,,True,0.0
514,ایرانی که,ایرانی کح,1.0,,True,0.0
515,در سامانه,در ثامانه,1.0,,True,0.0
516,در سامانه,در صامانه,1.0,,True,0.0
517,در سامانه,در سامانح,1.0,,True,0.0
518,در سامانه,در ثامانح,2.0,,True,0.0
519,در سامانه,در صامانح,2.0,,True,0.0
520,در سامانه,در صامانه,1.0,,True,0.0
521,در سامانه,در ثامانه,1.0,,True,0.0
522,راهی برای,راحی برای,1.0,,True,0.0
523,به نمایش,بح نمایش,1.0,,True,0.0
524,کنند به,کنند بح,1.0,,True,0.0
525,که همان,که حمان,1.0,,True,0.0
526,که همان,که حمان,1.0,,True,0.0
527,که همان,کح حمان,2.0,,True,0.0
528,که همان,کح همان,1.0,,True,0.0
529,منتشر می‌شود,منطشر می‌شود,1.0,,True,0.0
530,مسیولان در,مصیولان در,1.0,,True,0.0
531,مسیولان در,مثیولان در,1.0,,True,0.0
532,و گاز,و گاض,1.0,,True,0.0
533,و گاز,و گاظ,1.0,,True,0.0
534,و گاز,و گاذ,1.0,,True,0.0
535,بانک‌ها به,بانک‌ها بح,1.0,,True,0.0
536,بانک‌ها به,بانک‌ها بح,1.0,,True,0.0
537,بانک‌ها به,بانک‌حا به,1.0,,True,0.0
538,بانک‌ها به,بانک‌حا بح,2.0,,True,0.0
539,و سیاست‌های,و سیاست‌حای,1.0,,True,0.0
540,و سیاست‌های,و صیاست‌حای,2.0,,True,0.0
541,و سیاست‌های,و ثیاست‌حای,2.0,,True,0.0
542,و سیاست‌های,و ثیاست‌های,1.0,,True,0.0
543,و سیاست‌های,و سیاست‌حای,1.0,,True,0.0
544,و سیاست‌های,و صیاست‌های,1.0,,True,0.0
545,و سیاست‌های,و صیاست‌های,1.0,,True,0.0
546,و سیاست‌های,و صیاست‌حای,2.0,,True,0.0
547,و سیاست‌های,و صیاسط‌حای,3.0,,True,0.0
548,و سیاست‌های,و ثیاسط‌حای,3.0,,True,0.0
549,و سیاست‌های,و سیاسط‌حای,2.0,,True,0.0
550,و سیاست‌های,و ثیاست‌حای,2.0,,True,0.0
551,و سیاست‌های,و سیاسط‌های,1.0,,True,0.0
552,و سیاست‌های,و ثیاسط‌های,2.0,,True,0.0
553,و سیاست‌های,و صیاسط‌های,2.0,,True,0.0
554,و سیاست‌های,و ثیاست‌های,1.0,,True,0.0
555,و سیاست‌های,و سیاست‌حای,1.0,,True,0.0
556,و سیاست‌های,و سیاسط‌حای,2.0,,True,0.0
557,و سیاست‌های,و صیاصت‌حای,3.0,,True,0.0
558,و سیاست‌های,و صیاثت‌های,2.0,,True,0.0
559,و سیاست‌های,و سیاصت‌های,1.0,,True,0.0
560,و سیاست‌های,و صیاصط‌حای,4.0,,True,0.0
561,و سیاست‌های,و صیاسط‌حای,3.0,,True,0.0
562,و سیاست‌های,و سیاصت‌حای,2.0,,True,0.0
563,و سیاست‌های,و سیاثت‌های,1.0,,True,0.0
564,و سیاست‌های,و سیاسط‌های,1.0,,True,0.0
565,و سیاست‌های,و صیاصت‌های,2.0,,True,0.0
566,و سیاست‌های,و صیاثت‌حای,3.0,,True,0.0
567,و سیاست‌های,و ثیاثط‌حای,4.0,,True,0.0
568,و سیاست‌های,و صیاسط‌های,2.0,,True,0.0
569,و سیاست‌های,و صیاثط‌های,3.0,,True,0.0
570,و سیاست‌های,و ثیاصت‌های,2.0,,True,0.0
571,و سیاست‌های,و سیاثط‌های,2.0,,True,0.0
572,و سیاست‌های,و ثیاسط‌های,2.0,,True,0.0
573,و سیاست‌های,و ثیاصط‌های,3.0,,True,0.0
574,و سیاست‌های,و ثیاصت‌حای,3.0,,True,0.0
575,و سیاست‌های,و صیاست‌حای,2.0,,True,0.0
576,و سیاست‌های,و صیاثط‌حای,4.0,,True,0.0
577,و سیاست‌های,و سیاثت‌حای,2.0,,True,0.0
578,و سیاست‌های,و سیاثط‌حای,3.0,,True,0.0
579,و سیاست‌های,و سیاصط‌حای,3.0,,True,0.0
580,و سیاست‌های,و ثیاثط‌های,3.0,,True,0.0
581,و سیاست‌های,و سیاست‌حای,1.0,,True,0.0
582,و سیاست‌های,و ثیاسط‌حای,3.0,,True,0.0
583,و سیاست‌های,و ثیاصط‌حای,4.0,,True,0.0
584,و سیاست‌های,و صیاصط‌های,3.0,,True,0.0
585,و سیاست‌های,و ثیاست‌حای,2.0,,True,0.0
586,و سیاست‌های,و سیاصط‌های,2.0,,True,0.0
587,و سیاست‌های,و ثیاثت‌های,2.0,,True,0.0
588,و سیاست‌های,و ثیاثت‌حای,3.0,,True,0.0
589,و سیاست‌های,و ثیاست‌های,1.0,,True,0.0
590,و سیاست‌های,و صیاست‌های,1.0,,True,0.0
591,انقلاب در,انغلاب در,1.0,,True,0.0
592,در خیابان‌های,در خیابان‌حای,1.0,,True,0.0
593,اخلاق و,اخلاغ و,1.0,,True,0.0
594,سوی دولت,ثوی دولت,1.0,,True,0.0
595,سوی دولت,صوی دولت,1.0,,True,0.0
596,سوی دولت,سوی دولط,1.0,,True,0.0
597,سوی دولت,صوی دولط,2.0,,True,0.0
598,سوی دولت,ثوی دولت,1.0,,True,0.0
599,سوی دولت,ثوی دولط,2.0,,True,0.0
600,سوی دولت,صوی دولت,1.0,,True,0.0
601,حدود نفر,هدود نفر,1.0,,True,0.0
602,تیم در,طیم در,1.0,,True,0.0
603,دولت گذشته,دولت گضشته,1.0,,True,0.0
604,دولت گذشته,دولت گزشته,1.0,,True,0.0
605,دولت گذشته,دولت گظشته,1.0,,True,0.0
606,دولت گذشته,دولت گضشطه,2.0,,True,0.0
607,دولت گذشته,دولت گذشطه,1.0,,True,0.0
608,دولت گذشته,دولت گضشته,1.0,,True,0.0
609,دولت گذشته,دولت گزشته,1.0,,True,0.0
610,دولت گذشته,دولت گظشطه,2.0,,True,0.0
611,دولت گذشته,دولت گزشطه,2.0,,True,0.0
612,دولت گذشته,دولت گظشته,1.0,,True,0.0
613,دولت گذشته,دولت گزشطح,3.0,,True,0.0
614,دولت گذشته,دولت گضشته,1.0,,True,0.0
615,دولت گذشته,دولت گزشته,1.0,,True,0.0
616,دولت گذشته,دولت گضشطح,3.0,,True,0.0
617,دولت گذشته,دولت گظشتح,2.0,,True,0.0
618,دولت گذشته,دولت گضشتح,2.0,,True,0.0
619,دولت گذشته,دولت گظشطح,3.0,,True,0.0
620,دولت گذشته,دولت گظشته,1.0,,True,0.0
621,دولت گذشته,دولت گضشطه,2.0,,True,0.0
622,دولت گذشته,دولت گذشطح,2.0,,True,0.0
623,دولت گذشته,دولت گذشطه,1.0,,True,0.0
624,دولت گذشته,دولت گذشتح,1.0,,True,0.0
625,دولت گذشته,دولت گزشتح,2.0,,True,0.0
626,دولت گذشته,دولت گظشطه,2.0,,True,0.0
627,دولت گذشته,دولت گزشطه,2.0,,True,0.0
628,دولت گذشته,دولط گزشطه,3.0,,True,0.0
629,دولت گذشته,دولت گزشطح,3.0,,True,0.0
630,دولت گذشته,دولت گضشته,1.0,,True,0.0
631,دولت گذشته,دولط گظشتح,3.0,,True,0.0
632,دولت گذشته,دولت گزشته,1.0,,True,0.0
633,دولت گذشته,دولت گضشطح,3.0,,True,0.0
634,دولت گذشته,دولط گظشطح,4.0,,True,0.0
635,دولت گذشته,دولط گذشطح,3.0,,True,0.0
636,دولت گذشته,دولت گذشطح,2.0,,True,0.0
637,دولت گذشته,دولط گزشته,2.0,,True,0.0
638,دولت گذشته,دولت گذشطه,1.0,,True,0.0
639,دولت گذشته,دولت گزشطه,2.0,,True,0.0
640,دولت گذشته,دولط گظشته,2.0,,True,0.0
641,دولت گذشته,دولت گظشتح,2.0,,True,0.0
642,دولت گذشته,دولط گذشطه,2.0,,True,0.0
643,دولت گذشته,دولط گضشطه,3.0,,True,0.0
644,دولت گذشته,دولت گضشتح,2.0,,True,0.0
645,دولت گذشته,دولط گذشته,1.0,,True,0.0
646,دولت گذشته,دولت گظشطح,3.0,,True,0.0
647,دولت گذشته,دولت گظشته,1.0,,True,0.0
648,دولت گذشته,دولط گزشتح,3.0,,True,0.0
649,دولت گذشته,دولت گضشطه,2.0,,True,0.0
650,دولت گذشته,دولط گظشطه,3.0,,True,0.0
651,دولت گذشته,دولط گضشته,2.0,,True,0.0
652,دولت گذشته,دولت گذشتح,1.0,,True,0.0
653,دولت گذشته,دولت گزشتح,2.0,,True,0.0
654,دولت گذشته,دولط گذشتح,2.0,,True,0.0
655,دولت گذشته,دولت گظشطه,2.0,,True,0.0
656,دولت گذشته,دولط گزشطح,4.0,,True,0.0
657,دولت گذشته,دولط گضشتح,3.0,,True,0.0
658,دولت گذشته,دولط گضشطح,4.0,,True,0.0
659,که برجام,کح برجام,1.0,,True,0.0
660,هاشمی رفسنجانی,هاشمی رفصنجانی,1.0,,True,0.0
661,هاشمی رفسنجانی,هاشمی رفثنجانی,1.0,,True,0.0
662,هاشمی رفسنجانی,هاشمی رفصنجانی,1.0,,True,0.0
663,هاشمی رفسنجانی,حاشمی رفسنجانی,1.0,,True,0.0
664,هاشمی رفسنجانی,حاشمی رفصنجانی,2.0,,True,0.0
665,هاشمی رفسنجانی,حاشمی رفثنجانی,2.0,,True,0.0
666,هاشمی رفسنجانی,هاشمی رفثنجانی,1.0,,True,0.0
667,که سال,کح سال,1.0,,True,0.0
668,که سال,کح سال,1.0,,True,0.0
669,که سال,که ثال,1.0,,True,0.0
670,که سال,کح صال,2.0,,True,0.0
671,که سال,کح ثال,2.0,,True,0.0
672,که سال,که صال,1.0,,True,0.0
673,اقتصادی ایران,اقطصادی ایران,1.0,,True,0.0
674,اقتصادی ایران,اغطصادی ایران,2.0,,True,0.0
675,اقتصادی ایران,اقطصادی ایران,1.0,,True,0.0
676,اقتصادی ایران,اغتصادی ایران,1.0,,True,0.0
677,اقتصادی ایران,اغتثادی ایران,2.0,,True,0.0
678,اقتصادی ایران,اغتصادی ایران,1.0,,True,0.0
679,اقتصادی ایران,اقطثادی ایران,2.0,,True,0.0
680,اقتصادی ایران,اقتثادی ایران,1.0,,True,0.0
681,اقتصادی ایران,اغطسادی ایران,3.0,,True,0.0
682,اقتصادی ایران,اقطسادی ایران,2.0,,True,0.0
683,اقتصادی ایران,اقتسادی ایران,1.0,,True,0.0
684,اقتصادی ایران,اغتسادی ایران,2.0,,True,0.0
685,اقتصادی ایران,اغطصادی ایران,2.0,,True,0.0
686,اقتصادی ایران,اقطصادی ایران,1.0,,True,0.0
687,اقتصادی ایران,اغطثادی ایران,3.0,,True,0.0
688,امام صادق,امام صادغ,1.0,,True,0.0
689,امام صادق,امام ثادق,1.0,,True,0.0
690,امام صادق,امام ثادغ,2.0,,True,0.0
691,امام صادق,امام سادغ,2.0,,True,0.0
692,امام صادق,امام صادغ,1.0,,True,0.0
693,امام صادق,امام سادق,1.0,,True,0.0
694,آمریکای لاتین,آمریکای لاطین,1.0,,True,0.0
695,به‌طور طبیعی,به‌تور طبیعی,1.0,,True,0.0
696,به‌طور طبیعی,به‌طور تبیعی,1.0,,True,0.0
697,به‌طور طبیعی,به‌تور تبیعی,2.0,,True,0.0
698,به‌طور طبیعی,به‌تور طبیعی,1.0,,True,0.0
699,به‌طور طبیعی,بح‌طور طبیعی,1.0,,True,0.0
700,به‌طور طبیعی,به‌تور طبیعی,1.0,,True,0.0
701,به‌طور طبیعی,بح‌تور تبیعی,3.0,,True,0.0
702,به‌طور طبیعی,بح‌طور تبیعی,2.0,,True,0.0
703,به‌طور طبیعی,به‌طور تبیعی,1.0,,True,0.0
704,به‌طور طبیعی,بح‌تور طبیعی,2.0,,True,0.0
705,به‌طور طبیعی,به‌تور تبیعی,2.0,,True,0.0
706,و موثر,و موسر,1.0,,True,0.0
707,و موثر,و موصر,1.0,,True,0.0
708,یک مرکز,یک مرکظ,1.0,,True,0.0
709,یک مرکز,یک مرکض,1.0,,True,0.0
710,یک مرکز,یک مرکذ,1.0,,True,0.0
711,به کسی,بح کسی,1.0,,True,0.0
712,به کسی,به کصی,1.0,,True,0.0
713,به کسی,به کثی,1.0,,True,0.0
714,به کسی,بح کثی,2.0,,True,0.0
715,به کسی,بح کسی,1.0,,True,0.0
716,به کسی,بح کصی,2.0,,True,0.0
717,از حقوق,از هقوق,1.0,,True,0.0
718,از حقوق,از حقوغ,1.0,,True,0.0
719,از حقوق,از حغوق,1.0,,True,0.0
720,از حقوق,از حغوغ,2.0,,True,0.0
721,از حقوق,اض حقوق,1.0,,True,0.0
722,از حقوق,اظ حغوق,2.0,,True,0.0
723,از حقوق,اذ حقوغ,2.0,,True,0.0
724,از حقوق,اظ حقوق,1.0,,True,0.0
725,از حقوق,اذ حغوغ,3.0,,True,0.0
726,از حقوق,از حغوغ,2.0,,True,0.0
727,از حقوق,اذ حغوق,2.0,,True,0.0
728,از حقوق,اض حغوغ,3.0,,True,0.0
729,از حقوق,اظ حغوغ,3.0,,True,0.0
730,از حقوق,از حغوق,1.0,,True,0.0
731,از حقوق,اض حقوغ,2.0,,True,0.0
732,از حقوق,اظ حقوغ,2.0,,True,0.0
733,از حقوق,از حقوغ,1.0,,True,0.0
734,از حقوق,اض حغوق,2.0,,True,0.0
735,از حقوق,اذ حقوق,1.0,,True,0.0
736,از حقوق,اض حقوق,1.0,,True,0.0
737,از حقوق,اظ حغوق,2.0,,True,0.0
738,از حقوق,اض هقوغ,3.0,,True,0.0
739,از حقوق,اظ حقوق,1.0,,True,0.0
740,از حقوق,اذ حقوغ,2.0,,True,0.0
741,از حقوق,اذ حغوغ,3.0,,True,0.0
742,از حقوق,اذ هغوغ,4.0,,True,0.0
743,از حقوق,از حغوغ,2.0,,True,0.0
744,از حقوق,اذ حغوق,2.0,,True,0.0
745,از حقوق,اظ حغوغ,3.0,,True,0.0
746,از حقوق,اظ حقوغ,2.0,,True,0.0
747,از حقوق,از حقوغ,1.0,,True,0.0
748,از حقوق,اذ هغوق,3.0,,True,0.0
749,از حقوق,اظ هغوغ,4.0,,True,0.0
750,از حقوق,از هغوق,2.0,,True,0.0
751,از حقوق,از هقوغ,2.0,,True,0.0
752,از حقوق,اض هغوق,3.0,,True,0.0
753,از حقوق,اظ هقوغ,3.0,,True,0.0
754,از حقوق,اظ هقوق,2.0,,True,0.0
755,از حقوق,از هغوغ,3.0,,True,0.0
756,از حقوق,اض حغوغ,3.0,,True,0.0
757,از حقوق,اض هغوغ,4.0,,True,0.0
758,از حقوق,اذ هقوق,2.0,,True,0.0
759,از حقوق,از حغوق,1.0,,True,0.0
760,از حقوق,اض حقوغ,2.0,,True,0.0
761,از حقوق,اذ هقوغ,3.0,,True,0.0
762,از حقوق,اذ حقوق,1.0,,True,0.0
763,از حقوق,اض هقوق,2.0,,True,0.0
764,از حقوق,اض حغوق,2.0,,True,0.0
765,از حقوق,اظ هغوق,3.0,,True,0.0
766,از حقوق,از هقوق,1.0,,True,0.0
767,لغو تحریم‌ها,لغو طحریم‌ها,1.0,,True,0.0
768,لغو تحریم‌ها,لقو تحریم‌ها,1.0,,True,0.0
769,لغو تحریم‌ها,لغو تهریم‌ها,1.0,,True,0.0
770,لغو تحریم‌ها,لقو تهریم‌ها,2.0,,True,0.0
771,لغو تحریم‌ها,لغو تحریم‌حا,1.0,,True,0.0
772,لغو تحریم‌ها,لغو تهریم‌حا,2.0,,True,0.0
773,لغو تحریم‌ها,لقو تحریم‌حا,2.0,,True,0.0
774,لغو تحریم‌ها,لقو تحریم‌ها,1.0,,True,0.0
775,لغو تحریم‌ها,لغو تهریم‌ها,1.0,,True,0.0
776,لغو تحریم‌ها,لقو تهریم‌حا,3.0,,True,0.0
777,لغو تحریم‌ها,لقو تهریم‌ها,2.0,,True,0.0
778,لغو تحریم‌ها,لغو طحریم‌ها,1.0,,True,0.0
779,لغو تحریم‌ها,لغو تحریم‌حا,1.0,,True,0.0
780,لغو تحریم‌ها,لغو تهریم‌ها,1.0,,True,0.0
781,لغو تحریم‌ها,لقو طحریم‌حا,3.0,,True,0.0
782,لغو تحریم‌ها,لقو تهریم‌حا,3.0,,True,0.0
783,لغو تحریم‌ها,لقو تهریم‌ها,2.0,,True,0.0
784,لغو تحریم‌ها,لغو طحریم‌حا,2.0,,True,0.0
785,لغو تحریم‌ها,لغو طهریم‌ها,2.0,,True,0.0
786,لغو تحریم‌ها,لقو طحریم‌ها,2.0,,True,0.0
787,لغو تحریم‌ها,لقو تحریم‌حا,2.0,,True,0.0
788,لغو تحریم‌ها,لقو طهریم‌حا,4.0,,True,0.0
789,لغو تحریم‌ها,لقو تحریم‌ها,1.0,,True,0.0
790,لغو تحریم‌ها,لغو تهریم‌حا,2.0,,True,0.0
791,لغو تحریم‌ها,لقو طهریم‌ها,3.0,,True,0.0
792,لغو تحریم‌ها,لغو طهریم‌حا,3.0,,True,0.0
793,خاطرنشان کرد,خاترنشان کرد,1.0,,True,0.0
794,معتقدم که,معطقدم که,1.0,,True,0.0
795,معتقدم که,معتغدم کح,2.0,,True,0.0
796,معتقدم که,معتقدم کح,1.0,,True,0.0
797,معتقدم که,معتغدم که,1.0,,True,0.0
798,معتقدم که,معطقدم کح,2.0,,True,0.0
799,معتقدم که,معتغدم کح,2.0,,True,0.0
800,معتقدم که,معطقدم که,1.0,,True,0.0
801,معتقدم که,معطغدم که,2.0,,True,0.0
802,معتقدم که,معطغدم کح,3.0,,True,0.0
803,معتقدم که,معتقدم کح,1.0,,True,0.0
804,معتقدم که,معتغدم که,1.0,,True,0.0
805,که آن‌ها,که آن‌حا,1.0,,True,0.0
806,که آن‌ها,که آن‌حا,1.0,,True,0.0
807,که آن‌ها,کح آن‌حا,2.0,,True,0.0
808,که آن‌ها,کح آن‌ها,1.0,,True,0.0
809,داده‌اند که,دادح‌اند که,1.0,,True,0.0
810,داده‌اند که,داده‌اند کح,1.0,,True,0.0
811,داده‌اند که,دادح‌اند که,1.0,,True,0.0
812,داده‌اند که,دادح‌اند کح,2.0,,True,0.0
813,فرآورده‌های نفتی,فرآورده‌حای نفتی,1.0,,True,0.0
814,فرآورده‌های نفتی,فرآورده‌حای نفتی,1.0,,True,0.0
815,فرآورده‌های نفتی,فرآورده‌های نفطی,1.0,,True,0.0
816,فرآورده‌های نفتی,فرآورده‌حای نفطی,2.0,,True,0.0
817,فرآورده‌های نفتی,فرآوردح‌های نفطی,2.0,,True,0.0
818,فرآورده‌های نفتی,فرآورده‌های نفطی,1.0,,True,0.0
819,فرآورده‌های نفتی,فرآوردح‌های نفتی,1.0,,True,0.0
820,فرآورده‌های نفتی,فرآورده‌حای نفطی,2.0,,True,0.0
821,فرآورده‌های نفتی,فرآورده‌حای نفتی,1.0,,True,0.0
822,فرآورده‌های نفتی,فرآوردح‌حای نفتی,2.0,,True,0.0
823,فرآورده‌های نفتی,فرآوردح‌حای نفطی,3.0,,True,0.0
824,فرار از,فرار اذ,1.0,,True,0.0
825,فرار از,فرار اض,1.0,,True,0.0
826,فرار از,فرار اظ,1.0,,True,0.0
827,با قاچاق,با غاچاق,1.0,,True,0.0
828,با قاچاق,با غاچاغ,2.0,,True,0.0
829,با قاچاق,با قاچاغ,1.0,,True,0.0
830,با قاچاق,با غاچاق,1.0,,True,0.0
831,دیگر هیچ,دیگر حیچ,1.0,,True,0.0
832,همواره در,هموارح در,1.0,,True,0.0
833,همواره در,حموارح در,2.0,,True,0.0
834,همواره در,حمواره در,1.0,,True,0.0
835,همواره در,هموارح در,1.0,,True,0.0
836,تهران گفت,تحران گفت,1.0,,True,0.0
837,تهران گفت,تهران گفط,1.0,,True,0.0
838,تهران گفت,طهران گفط,2.0,,True,0.0
839,تهران گفت,طهران گفت,1.0,,True,0.0
840,تهران گفت,تهران گفط,1.0,,True,0.0
841,تهران گفت,طهران گفط,2.0,,True,0.0
842,تهران گفت,طهران گفت,1.0,,True,0.0
843,تهران گفت,طحران گفط,3.0,,True,0.0
844,تهران گفت,تحران گفت,1.0,,True,0.0
845,تهران گفت,تحران گفط,2.0,,True,0.0
846,تهران گفت,طحران گفت,2.0,,True,0.0
847,گزارش دادند,گظارش دادند,1.0,,True,0.0
848,گزارش دادند,گضارش دادند,1.0,,True,0.0
849,گزارش دادند,گذارش دادند,1.0,,True,0.0
850,رییس دولت,رییص دولت,1.0,,True,0.0
851,رییس دولت,رییث دولت,1.0,,True,0.0
852,رییس دولت,رییس دولط,1.0,,True,0.0
853,رییس دولت,رییص دولط,2.0,,True,0.0
854,رییس دولت,رییث دولط,2.0,,True,0.0
855,رییس دولت,رییص دولت,1.0,,True,0.0
856,رییس دولت,رییث دولت,1.0,,True,0.0
857,که دوست,کح دوست,1.0,,True,0.0
858,که دوست,که دوسط,1.0,,True,0.0
859,که دوست,کح دوست,1.0,,True,0.0
860,که دوست,کح دوسط,2.0,,True,0.0
861,که دوست,کح دوثت,2.0,,True,0.0
862,که دوست,که دوسط,1.0,,True,0.0
863,که دوست,که دوصت,1.0,,True,0.0
864,که دوست,کح دوست,1.0,,True,0.0
865,که دوست,کح دوسط,2.0,,True,0.0
866,که دوست,که دوصط,2.0,,True,0.0
867,که دوست,که دوثت,1.0,,True,0.0
868,که دوست,کح دوثط,3.0,,True,0.0
869,که دوست,کح دوصت,2.0,,True,0.0
870,که دوست,کح دوصط,3.0,,True,0.0
871,که دوست,که دوثط,2.0,,True,0.0
872,این فرصت,این فرصط,1.0,,True,0.0
873,این فرصت,این فرثت,1.0,,True,0.0
874,این فرصت,این فرست,1.0,,True,0.0
875,این فرصت,این فرثط,2.0,,True,0.0
876,این فرصت,این فرسط,2.0,,True,0.0
877,این فرصت,این فرصط,1.0,,True,0.0
878,واکسن را,واکثن را,1.0,,True,0.0
879,واکسن را,واکصن را,1.0,,True,0.0
880,و زمینه,و ظمینه,1.0,,True,0.0
881,و زمینه,و ضمینه,1.0,,True,0.0
882,و زمینه,و ذمینه,1.0,,True,0.0
883,و زمینه,و ضمینح,2.0,,True,0.0
884,و زمینه,و ضمینه,1.0,,True,0.0
885,و زمینه,و ذمینح,2.0,,True,0.0
886,و زمینه,و ظمینه,1.0,,True,0.0
887,و زمینه,و زمینح,1.0,,True,0.0
888,و زمینه,و ظمینح,2.0,,True,0.0
889,و زمینه,و ذمینه,1.0,,True,0.0
890,اتفاقاتی که,اطفاقاتی که,1.0,,True,0.0
891,اتفاقاتی که,اتفاقاطی که,1.0,,True,0.0
892,اتفاقاتی که,اتفاقاتی کح,1.0,,True,0.0
893,اتفاقاتی که,اتفاقاطی کح,2.0,,True,0.0
894,اتفاقاتی که,اتفاقاطی کح,2.0,,True,0.0
895,اتفاقاتی که,اتفاغاطی که,2.0,,True,0.0
896,اتفاقاتی که,اتفاقاطی که,1.0,,True,0.0
897,اتفاقاتی که,اتفاقاتی کح,1.0,,True,0.0
898,اتفاقاتی که,اتفاغاطی کح,3.0,,True,0.0
899,اتفاقاتی که,اتفاغاتی کح,2.0,,True,0.0
900,اتفاقاتی که,اتفاغاتی که,1.0,,True,0.0
901,اتفاقاتی که,اتفاغاتی که,1.0,,True,0.0
902,اتفاقاتی که,اتفاقاطی کح,2.0,,True,0.0
903,اتفاقاتی که,اتفاغاطی که,2.0,,True,0.0
904,اتفاقاتی که,اطفاغاتی که,2.0,,True,0.0
905,اتفاقاتی که,اطفاقاطی کح,3.0,,True,0.0
906,اتفاقاتی که,اتفاقاطی که,1.0,,True,0.0
907,اتفاقاتی که,اتفاقاتی کح,1.0,,True,0.0
908,اتفاقاتی که,اتفاغاطی کح,3.0,,True,0.0
909,اتفاقاتی که,اطفاغاطی که,3.0,,True,0.0
910,اتفاقاتی که,اطفاقاطی که,2.0,,True,0.0
911,اتفاقاتی که,اطفاقاتی که,1.0,,True,0.0
912,اتفاقاتی که,اطفاغاتی کح,3.0,,True,0.0
913,اتفاقاتی که,اطفاغاطی کح,4.0,,True,0.0
914,اتفاقاتی که,اتفاغاتی کح,2.0,,True,0.0
915,اتفاقاتی که,اطفاقاتی کح,2.0,,True,0.0
916,شفافیت در,شفافیط در,1.0,,True,0.0
917,افزایش ظرفیت,افظایش ظرفیت,1.0,,True,0.0
918,افزایش ظرفیت,افضایش ظرفیت,1.0,,True,0.0
919,افزایش ظرفیت,افذایش ظرفیت,1.0,,True,0.0
920,افزایش ظرفیت,افزایش ظرفیط,1.0,,True,0.0
921,افزایش ظرفیت,افظایش ظرفیت,1.0,,True,0.0
922,افزایش ظرفیت,افظایش ظرفیط,2.0,,True,0.0
923,افزایش ظرفیت,افضایش ظرفیط,2.0,,True,0.0
924,افزایش ظرفیت,افذایش ظرفیط,2.0,,True,0.0
925,افزایش ظرفیت,افضایش ظرفیت,1.0,,True,0.0
926,افزایش ظرفیت,افذایش ظرفیت,1.0,,True,0.0
927,افزایش ظرفیت,افضایش ذرفیت,2.0,,True,0.0
928,افزایش ظرفیت,افزایش ظرفیط,1.0,,True,0.0
929,افزایش ظرفیت,افزایش ذرفیت,1.0,,True,0.0
930,افزایش ظرفیت,افزایش ضرفیت,1.0,,True,0.0
931,افزایش ظرفیت,افظایش ضرفیط,3.0,,True,0.0
932,افزایش ظرفیت,افذایش ضرفیت,2.0,,True,0.0
933,افزایش ظرفیت,افضایش ظرفیط,2.0,,True,0.0
934,افزایش ظرفیت,افضایش ضرفیط,3.0,,True,0.0
935,افزایش ظرفیت,افظایش ظرفیت,1.0,,True,0.0
936,افزایش ظرفیت,افضایش ضرفیت,2.0,,True,0.0
937,افزایش ظرفیت,افذایش ظرفیط,2.0,,True,0.0
938,افزایش ظرفیت,افذایش زرفیط,3.0,,True,0.0
939,افزایش ظرفیت,افظایش زرفیط,3.0,,True,0.0
